'Gewässer';'Wasserkörper';'Messstelle';'Aggregierte Messstellen';'Stromkilometer';'Parameter';'Messwert';'Einheit';'Messwerttyp';'Medium';'Messwertart';'Messvorgang';'Datum';'Bezugsjahr';'Zeit';'Datum bis';'Zeit bis';'Status';'Analysemethode';'Bemerkung (Datenausgabe)';'zusätzliche Informationen'
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';01.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';10,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';02.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,9;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';03.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';04.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';14,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';05.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';15,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';06.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';15,3;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';07.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';14,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';08.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';09.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';10.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';11.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';12.04.2012;;;;;'freigegeben';'keine Angabe';
